incident_id,company_name,company_revenue_usd,country_hq,industry_primary,industry_secondary,employee_count,is_public_company,stock_ticker,incident_date,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_type,systems_affected,downtime_hours,data_source_primary,data_source_secondary,data_source_type,confidence_tier,quality_score,quality_grade,review_flag,notes,created_at,updated_at
2024-0227-001,Sable Grid Electric Co.,2776934893.06,FI,22,52,6239,False,,2024-02-27,False,2024-03-01,2024-03-16,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Medusa,suspected,43179.0,financial,"backup_systems,VPN,cloud_infrastructure",81.57,https://www.bleepingcomputer.com/news/security/sable-grid-electric-co-hit-by-cyberattack-2024/,https://unit42.paloaltonetworks.com/threat-brief-sable-grid-electric--2024/,verified_media,3,61.96,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-1224-001,Johansson Group GmbH,39918067.33,DE,54,,292,False,,2021-12-24,False,2022-02-22,2022-03-24,ransomware,,,BianLian,unknown,1000.0,credentials,"backup_systems,CRM,SSO",39.05,https://www.mandiant.com/resources/blog/johansson-group-gmbh-incident-response-2021,,cybersecurity_firm,3,91.85,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-1229-001,Orlando Systems Holdings Inc.,6510445976.28,ZA,51,92,12617,True,ORLA.JO,2021-12-29,False,2022-01-31,2022-03-06,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,90585.0,mixed,"SCADA,email,cloud_infrastructure,payment_systems,active_directory",113.13,https://www.theregister.com/2021/11/09/orlando-systems-hold_security_incident/,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001787164&type=8-K&dateb=20210804&owner=include&count=10,verified_media,4,88.45,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-1227-001,Eriksson Corp Inc.,76845835.88,US,23,,370,False,,2023-12-27,False,2024-01-13,2024-01-24,ransomware,malware,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Scattered_Spider,suspected,57698.0,PII,"SSO,manufacturing_OT,payment_systems,ERP,file_servers",69.22,https://www.cnil.fr/decisions/2023/12/INQ-2023-00608,https://www.mandiant.com/resources/blog/eriksson-corp-inc-incident-response-2023,gdpr_notification,1,79.93,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0730-001,Herzliya Ventures Ltd.,331428689.74,IL,51,42,774,False,,2025-07-30,False,2025-08-15,2025-10-21,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Rhysida,probable,98467.0,PII,"file_servers,CRM,HR_systems,email,manufacturing_OT",305.29,https://www.herzliya-ventures-ltd.com/newsroom/2025/05/security-update,,company_pr,2,70.38,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-1210-001,VitalRemedy Pharmaceuticals Corp.,23517959903.71,US,62,72,128511,False,,2021-12-10,False,2021-12-16,2022-01-31,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Lazarus_Group,suspected,33238.0,financial,"file_servers,manufacturing_OT,payment_systems",110.14,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001425866&type=8-K&dateb=20210801&owner=include&count=10,,sec_filing,1,80.16,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0112-001,Fitzgerald Distribution Co.,70097085.47,US,44-45,,417,False,,2025-01-12,False,2025-01-17,2025-01-27,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,APT28,suspected,11755018.0,PII,"customer_database,CRM",223.56,https://www.theregister.com/2025/06/06/fitzgerald-distribut_security_incident/,,verified_media,4,91.97,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-1231-002,RemedyOncus Diagnostics Group Inc.,525267715.02,US,62,,3823,False,,2024-12-31,False,2025-01-06,2025-02-08,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,48882.0,PII,"payment_systems,file_servers,backup_systems,active_directory,cloud_infrastructure",12.09,https://www.remedyoncus-diagnostics-g.com/newsroom/2024/12/security-update,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001421828&type=8-K&dateb=20241114&owner=include&count=10,company_pr,2,99.16,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0627-002,Tanaka Microsystems Group Inc.,33697665175.65,US,51,,67893,True,TAN1,2024-06-27,False,2024-07-03,2024-07-19,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,REvil,suspected,8332.0,mixed,"VPN,SSO,payment_systems,SCADA",7.14,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001973550&type=8-K&dateb=20240416&owner=include&count=10,,sec_filing,1,62.77,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0318-001,Hawk Crown Genomics Corp.,35904910.39,BE,62,56,229,False,,2023-03-18,False,2023-03-30,2023-05-05,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,1457.0,financial,website,31.06,https://www.aepd.es/decisions/2023/05/INQ-2023-00633,https://www.mandiant.com/resources/blog/hawk-crown-genomics--incident-response-2023,gdpr_notification,1,87.09,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0305-001,HelixLink Ventures Ltd.,106153600299.59,IE,51,,268582,True,HELI.IR,2022-03-05,False,2022-03-07,2022-03-31,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,7500587.0,mixed,"backup_systems,file_servers",363.78,https://www.bleepingcomputer.com/news/security/helixlink-ventures-ltd-hit-by-cyberattack-2022/,,verified_media,4,70.41,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0215-002,Raleigh Biotech Co.,653390672.4,US,62,,5704,True,RALE,2025-02-15,False,2025-05-17,2025-07-26,ransomware,,,BianLian,unknown,4099.0,credentials,"CRM,backup_systems,file_servers,SCADA",22.66,https://therecord.media/2025/01/01/raleigh-biotech-co-breached,https://www.raleigh-biotech-co.com/newsroom/2025/07/security-update,verified_media,4,72.3,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0525-001,Crawford Sciences Holdings Inc.,118883620.47,US,62,,918,False,,2022-05-25,False,2022-05-29,2022-07-06,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Turla,probable,5915.0,mixed,"payment_systems,file_servers,SSO,CRM,VPN",91.99,https://krebsonsecurity.com/2022/11/crawford-sciences-ho-breach-exposes-data/,https://www.crawford-sciences-holding.com/newsroom/2022/12/security-update,verified_media,4,98.57,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0703-001,Quantum Bravo Schools Technologies Ltd.,158654569.62,IL,61,,3643,False,,2023-07-03,False,2023-07-10,2023-08-14,ransomware,malware,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT41,suspected,4644.0,financial,SSO,84.34,https://www.crowdstrike.com/blog/quantum-bravo-school-intrusion-analysis-2023/,https://www.bleepingcomputer.com/news/security/quantum-bravo-schools-tec-hit-by-cyberattack-2023/,cybersecurity_firm,3,50.14,Bronze,low_quality_score,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0715-001,BulkDirect Wholesale Ltda.,9760630250.54,BR,42,48-49,33834,True,BULK.SA,2022-07-15,False,2022-07-27,2022-09-01,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Hunters_International,probable,26007.0,mixed,VPN,35.57,https://www.bleepingcomputer.com/news/security/bulkdirect-wholesale-ltda-hit-by-cyberattack-2022/,,verified_media,4,74.89,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0627-001,Gutierrez Assurance Ltda.,132933580.37,BR,52,,360,False,,2025-06-27,False,2025-07-14,2025-09-15,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,NoName057,probable,29748.0,mixed,"customer_database,backup_systems,file_servers,payment_systems,VPN",352.06,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001019232&type=8-K&dateb=20251009&owner=include&count=10,,sec_filing,1,83.88,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0302-001,Edmonton BioSciences Inc.,45648907853.35,CA,62,,196078,True,EDMO.TO,2025-03-02,True,2025-06-04,2025-08-08,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,24967.0,PII,"payment_systems,email,active_directory,customer_database",55.32,https://www.edmonton-biosciences-inc.com/newsroom/2025/06/security-update,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001146837&type=8-K&dateb=20250623&owner=include&count=10,company_pr,2,74.76,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0411-001,Ridge Cargo Shipping Inc.,141316124.71,NO,48-49,,1268,True,RCS.OL,2024-04-11,False,2024-04-13,2024-04-26,apt,,,RansomHub,confirmed,17013.0,PII,"VPN,ERP,SSO,cloud_infrastructure",86.96,https://www.mandiant.com/resources/blog/ridge-cargo-shipping-incident-response-2024,https://www.bfdi.bund.de/decisions/2024/03/INQ-2024-00660,cybersecurity_firm,3,89.65,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0129-002,Flint Sierra Production Holdings PLC,58463184.04,GB,31-33,,409,False,,2023-01-29,False,2023-02-12,2023-02-27,malware,ddos,,APT41,suspected,865968.0,IP,"cloud_infrastructure,SCADA,active_directory,HR_systems",45.32,https://www.bleepingcomputer.com/news/security/flint-sierra-production-h-hit-by-cyberattack-2023/,,verified_media,4,91.3,Gold,,Incident date based on forensic timeline reconstruction (+-2 days),2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0119-001,BeloHorizonte Advisory Ltda.,2434679131.7,BR,52,,7205,True,BELO.SA,2022-01-19,False,2022-02-21,2022-03-01,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,BlackCat/ALPHV,suspected,727216.0,mixed,"cloud_infrastructure,SSO,customer_database,CRM",14.44,https://www.belohorizonte-advisory-lt.com/newsroom/2022/12/security-update,,company_pr,2,93.04,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-1225-001,Gutierrez Holdings Inc.,61355450.3,DK,52,,168,True,GUTI.CO,2024-12-25,False,2025-01-04,2025-01-11,ransomware,malware,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,5817.0,IP,"VPN,customer_database",101.75,https://www.gutierrez-holdings-inc.com/newsroom/2024/05/security-update,,company_pr,2,78.79,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0412-002,Patriot Compass Diagnostics Group Inc.,2902506570.51,US,62,,14863,True,PCD,2023-04-12,False,2023-05-14,2023-06-15,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Turla,unknown,395948.0,IP,"SSO,ERP,website",127.57,https://www.patriot-compass-diagnosti.com/newsroom/2023/03/security-update,,company_pr,2,96.37,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0528-001,Eagle Wolverine Institute Corp.,4407612063.66,CA,61,,63633,False,,2022-05-28,False,2022-06-05,2022-07-11,ransomware,trojan,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,36699.0,PII,"SCADA,backup_systems",40.64,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001710700&type=8-K&dateb=20220218&owner=include&count=10,,sec_filing,1,83.65,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-1028-001,LearnMentor Education Group N.V.,221886245.3,NL,61,,4513,False,,2021-10-28,True,2021-11-02,2021-11-09,ransomware,,,FIN11,unknown,3480.0,health,"manufacturing_OT,CRM,VPN,payment_systems",70.57,https://www.bfdi.bund.de/decisions/2021/09/INQ-2021-00676,https://www.learnmentor-education-gro.com/newsroom/2021/10/security-update,gdpr_notification,1,80.32,Silver,,Employee count approximate; sourced from LinkedIn company page,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0626-001,Cedar Cobalt Advisory Inc.,53448382.5,AT,54,44-45,491,False,,2021-06-26,False,2021-06-30,2021-07-13,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,93306.0,mixed,"VPN,file_servers",30.42,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001018879&type=8-K&dateb=20210921&owner=include&count=10,https://www.bleepingcomputer.com/news/security/cedar-cobalt-advisory-inc-hit-by-cyberattack-2021/,sec_filing,1,62.99,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0715-002,DealGoods Markets Inc.,41230128927.45,US,44-45,,249302,True,DEAL,2022-07-15,False,2022-10-14,2022-10-18,ransomware,,,,,27696.0,mixed,"SSO,payment_systems,cloud_infrastructure,website",13.84,https://www.crowdstrike.com/blog/dealgoods-markets-in-intrusion-analysis-2022/,,cybersecurity_firm,3,70.21,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-1018-001,Patriot Compass Diagnostics Group Inc.,2902506570.51,US,62,,14863,True,PCD,2025-10-18,False,2025-10-25,2025-12-11,apt,,,,,36780.0,PII,"SCADA,manufacturing_OT,CRM,customer_database",38.73,https://therecord.media/2025/11/03/patriot-compass-diagnosti-breached,https://www.bfdi.bund.de/decisions/2025/04/INQ-2025-00686,verified_media,4,95.19,Gold,,Incident scope expanded during investigation; initial disclosure understated impact,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0831-001,Trident Wave Robotics Co.,937253476.98,US,51,,2650,True,TWR,2024-08-31,False,2024-10-02,2024-10-17,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Akira,probable,2495.0,health,"payment_systems,file_servers,manufacturing_OT,website,active_directory",59.68,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001199343&type=8-K&dateb=20241006&owner=include&count=10,,sec_filing,1,57.51,Bronze,low_quality_score,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-1013-001,DraftConstruct Corp Group Inc.,5996687396.03,US,23,54,45311,True,DRAF,2025-10-13,False,2025-10-28,2025-11-10,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Royal,probable,30091.0,credentials,"ERP,website,active_directory",51.65,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001726873&type=8-K&dateb=20251022&owner=include&count=10,,sec_filing,1,80.72,Silver,,Data exfiltration confirmed via dark web monitoring service,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0621-001,Crimson Genome Diagnostics Inc.,511354635.18,US,62,,2731,True,CGD,2021-06-21,False,2021-07-03,2021-07-17,ransomware,data_breach,,,,232826.0,mixed,"customer_database,manufacturing_OT,email,website,file_servers",77.37,https://blog.talosintelligence.com/2021/01/crimson-genome-diagn-campaign.html,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001685819&type=8-K&dateb=20210419&owner=include&count=10,cybersecurity_firm,3,97.04,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0512-001,Eagle Neuro Diagnostics Corp.,3622725612.6,DK,62,,17990,True,END.CO,2025-05-12,False,2025-11-13,2025-11-28,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,FIN7,suspected,9179.0,credentials,"website,payment_systems,manufacturing_OT,customer_database,VPN",23.33,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001418787&type=8-K&dateb=20251112&owner=include&count=10,,sec_filing,1,78.92,Silver,,Employee count approximate; sourced from LinkedIn company page,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0204-001,Frankfurt Holdings GmbH,6361471497.37,DE,52,,22441,True,FRAN.DE,2021-02-04,False,2021-02-06,2021-03-30,apt,,,BlackBasta,suspected,6942211.0,PII,"active_directory,HR_systems,backup_systems,payment_systems",68.75,https://www.frankfurt-holdings-gmbh.com/newsroom/2021/03/security-update,,company_pr,2,71.59,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0430-001,Zimmer Shipping SE,1338435671.13,DE,48-49,,7025,False,,2025-04-30,False,2025-07-30,2025-08-04,apt,,,REvil,confirmed,8440.0,mixed,"HR_systems,active_directory,payment_systems,SSO,VPN",50.72,https://therecord.media/2025/07/18/zimmer-shipping-se-breached,https://unit42.paloaltonetworks.com/threat-brief-zimmer-shipping-se-2025/,verified_media,3,83.79,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0221-001,Lambert Bank Ltd.,6912460611.56,IL,52,,14629,True,LAMB.TA,2025-02-21,False,2025-03-05,2025-03-15,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Turla,suspected,185823.0,IP,"customer_database,website",4.28,https://www.lambert-bank-ltd.com/newsroom/2025/12/security-update,https://www.crowdstrike.com/blog/lambert-bank-ltd-intrusion-analysis-2025/,company_pr,1,81.53,Silver,,Incident date based on forensic timeline reconstruction (+-2 days),2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0508-002,NationalBorough Office Holdings Inc.,4605922755.66,US,92,,43047,False,,2025-05-08,False,2025-05-16,2025-05-27,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,FIN7,probable,58025.0,PII,"payment_systems,customer_database,SCADA,HR_systems",40.68,https://www.aepd.es/decisions/2025/08/INQ-2025-00702,,gdpr_notification,1,78.7,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-0510-002,Quantum Timber Financial Holdings Inc.,56791908.85,US,52,,130,False,,2025-05-10,False,2025-05-14,2025-05-18,ransomware,,,Vice_Society,probable,57211.0,PII,SCADA,32.65,https://www.aepd.es/decisions/2025/03/INQ-2025-00705,https://krebsonsecurity.com/2025/05/quantum-timber-finan-breach-exposes-data/,gdpr_notification,1,62.74,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0508-001,Delta Site Development AG,49580381.19,DE,23,,446,False,,2022-05-08,False,2022-05-18,2022-06-22,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT28,probable,11483.0,PII,"email,file_servers,HR_systems",26.12,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001111048&type=8-K&dateb=20220621&owner=include&count=10,,sec_filing,1,78.8,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2022-0611-003,StateCounty Administration Group SA,4311960482.81,FR,92,54,29144,False,,2022-06-11,False,2022-06-25,2022-07-28,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,REvil,unknown,3816.0,health,"website,HR_systems,ERP",42.02,https://unit42.paloaltonetworks.com/threat-brief-statecounty-administ-2022/,,cybersecurity_firm,3,78.01,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0330-001,Vista Dynamo Outlets SA,1207103521.72,FR,44-45,,16078,True,VDO.PA,2023-03-30,False,2023-04-08,2023-05-08,apt,supply_chain,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,BlackSuit,confirmed,317888.0,PII,backup_systems,82.34,https://www.ico.org.uk/decisions/2023/12/INQ-2023-00713,https://www.bleepingcomputer.com/news/security/vista-dynamo-outlets-sa-hit-by-cyberattack-2023/,gdpr_notification,1,96.15,Gold,,Initially reported as IT maintenance outage; later reclassified as security incident,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0315-002,Citadel Capital Securities Ltd.,357734333.32,IL,52,62,817,False,,2021-03-15,False,2021-03-26,2021-04-10,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT41,probable,53769.0,PII,"VPN,CRM",9.52,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001168942&type=8-K&dateb=20211122&owner=include&count=10,https://www.citadel-capital-securitie.com/newsroom/2021/06/security-update,sec_filing,1,82.46,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0810-003,Flint Paragon Holdings Ltd.,17981657375.23,IN,52,51,41612,True,FLIN.NS,2021-08-10,False,2021-08-12,2021-08-21,apt,,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,1000.0,PII,active_directory,280.27,https://www.bleepingcomputer.com/news/security/flint-paragon-holdings-lt-hit-by-cyberattack-2021/,,verified_media,4,84.88,Silver,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0623-002,WingPort Rail Holdings Inc.,2466376875.88,US,48-49,62,23342,True,WING,2024-06-23,False,2024-06-30,2024-08-03,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Medusa,unknown,4199.0,mixed,"email,backup_systems",144.45,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001865917&type=8-K&dateb=20240517&owner=include&count=10,https://therecord.media/2024/05/15/wingport-rail-holdings-in-breached,sec_filing,1,94.3,Gold,,Multiple subsidiaries affected across 7 jurisdictions,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-0521-001,Keystone Bond Bancorp S.r.l.,106975086.21,IT,52,,270,False,,2021-05-21,True,2021-06-21,2021-06-29,malware,trojan,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Akira,suspected,106548.0,financial,"VPN,file_servers,HR_systems,ERP",29.17,https://therecord.media/2021/01/19/keystone-bond-bancorp-srl-breached,https://www.edpb.europa.eu/decisions/2021/08/INQ-2021-00721,verified_media,4,96.68,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-1031-001,Flynn Communications Inc.,349262653.37,US,51,,654,False,,2023-10-31,False,2023-11-02,2023-12-23,ransomware,,,,,1227.0,mixed,VPN,32.93,https://www.bleepingcomputer.com/news/security/flynn-communications-inc-hit-by-cyberattack-2023/,https://www.crowdstrike.com/blog/flynn-communications-intrusion-analysis-2023/,verified_media,4,62.79,Bronze,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0812-001,Pacific Value Retail Co.,71797826947.64,US,44-45,,403559,True,PVR,2023-08-12,False,2023-11-14,2023-11-18,ransomware,backdoor,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,8236.0,health,"email,CRM",46.64,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001069886&type=8-K&dateb=20230817&owner=include&count=10,https://www.ico.org.uk/decisions/2023/09/INQ-2023-00724,sec_filing,1,85.81,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2023-0103-001,Canberra Sciences Pty Ltd.,205226510.32,AU,62,,1087,False,,2023-01-03,False,2023-03-08,2023-03-23,ransomware,,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,RansomHub,suspected,2232686.0,PII,"SSO,active_directory,file_servers",107.01,https://www.bleepingcomputer.com/news/security/canberra-sciences-pty-ltd-hit-by-cyberattack-2023/,,verified_media,4,89.42,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0106-001,Tempest Epoch Microsystems GmbH,929323723.62,DE,51,,1576,False,,2024-01-06,False,2024-01-11,2024-03-03,malware,,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,389547.0,financial,"cloud_infrastructure,ERP,file_servers,CRM,manufacturing_OT",132.58,https://www.bfdi.bund.de/decisions/2024/10/INQ-2024-00733,,gdpr_notification,1,89.77,Gold,,Data exfiltration confirmed via dark web monitoring service,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2021-1216-001,Chandra Academy Group Inc.,127350208.19,US,61,,2230,False,,2021-12-16,True,2022-01-04,2022-04-13,malware,,,,,199540.0,PII,"file_servers,CRM,SCADA,customer_database",165.94,https://www.crowdstrike.com/blog/chandra-academy-grou-intrusion-analysis-2021/,,cybersecurity_firm,3,93.55,Gold,,Partial remediation completed within 48h; full recovery took 30 days,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2025-1015-001,Meridian Mold Production Group Inc.,905127187.17,MY,31-33,,2738,False,,2025-10-15,False,2025-11-19,2026-01-11,ransomware,,,APT29,probable,15095.0,credentials,HR_systems,96.65,https://www.bfdi.bund.de/decisions/2025/06/INQ-2025-00740,,gdpr_notification,1,81.65,Silver,,Partial remediation completed within 48h; full recovery took 10 days,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
2024-0315-002,HealthCare Medical S.A.,9449080674.12,ES,62,,68202,True,HEAL.MC,2024-03-15,False,2024-03-24,2024-04-11,ransomware,,,,,11306.0,credentials,"email,ERP,backup_systems,SCADA",17.37,https://www.edpb.europa.eu/decisions/2024/07/INQ-2024-00742,https://www.crowdstrike.com/blog/healthcare-medical-s-intrusion-analysis-2024/,gdpr_notification,1,95.55,Gold,,,2026-02-12 10:00:00+00:00,2026-02-12 10:00:00+00:00
